Wall time,Step,ep_len_mean,ep_rew_mean
1679752054.22594,915456,3002,2695.15795898437
1679752111.34464,923648,3002,2695.3359375
1679752125.7612,925696,3002,2694.79150390625
1679752140.2416,927744,3002,2694.4072265625
1679752154.40252,929792,3002,2694.4072265625
1679752168.88446,931840,3002,2694.2275390625
1679752183.31211,933888,3002,2693.80444335937
1679752197.18557,935936,3002,2693.80444335937
1679752226.12078,940032,3002,2692.83813476562
1679752240.23058,942080,3002,2692.83813476562
1679752254.82602,944128,3002,2692.69921875
1679752269.35318,946176,3002,2692.49096679687
1679752283.31068,948224,3002,2692.49096679687
1679752297.69438,950272,3002,2692.47998046875
1679752312.11907,952320,3002,2692.32788085937
1679752325.99641,954368,3002,2692.32788085937
1679752340.49808,956416,3002,2691.62744140625
1679752370.46614,960512,3002,2690.75390625
1679752384.33958,962560,3002,2690.75390625
1679752398.86467,964608,3002,2690.38940429687
1679752413.32563,966656,3002,2690.12963867188
1679752442.30361,970752,3002,2689.64331054687
1679752457.43126,972800,3002,2689.21508789062
1679752471.53326,974848,3002,2689.21508789062
1679752514.31543,980992,3002,2688.01904296875
1679752528.66226,983040,3002,2687.06274414063
1679752543.22985,985088,3002,2686.29272460937
1679752557.29601,987136,3002,2686.29272460937
1679752571.88754,989184,3002,2685.71044921875
1679752586.53855,991232,3002,2685.44458007812
1679752600.29358,993280,3002,2685.44458007812
1679752614.7875,995328,3002,2685.33374023437
1679752629.18313,997376,3002,2685.26049804687
1679752643.22373,999424,3002,2685.26049804687
1679752657.76277,1001472,3002,2684.9404296875
1679752672.78935,1003520,3002,2684.83715820313
1679752687.49939,1005568,3002,2684.95458984375
1679752701.49238,1007616,3002,2684.95458984375
1679752744.75947,1013760,3002,2684.65844726563
1679752759.77135,1015808,3002,2684.314453125
1679752789.51965,1019904,3002,2684.14184570313
1679752803.95204,1021952,3002,2683.99926757812
1679752818.41456,1024000,3002,2683.8681640625
1679752846.85677,1028096,3002,2683.8134765625
1679752861.28684,1030144,3002,2683.82373046875
1679752875.44732,1032192,3002,2683.82373046875
1679752918.62231,1038336,3002,2683.68090820312
1679752933.12159,1040384,3002,2683.49658203125
1679752947.70011,1042432,3002,2683.33813476562
1679752962.21931,1044480,3002,2683.24291992187
1679752976.03003,1046528,3002,2683.24291992187
1679752990.66053,1048576,3002,2683.33911132812
1679753005.90459,1050624,3002,2683.05004882812
1679753020.00414,1052672,3002,2683.05004882812
1679753034.43603,1054720,3002,2682.93994140625
1679753062.98104,1058816,3002,2682.85571289063
1679753077.41757,1060864,3002,2682.912109375
1679753091.75713,1062912,3002,2682.86450195313
1679753105.61285,1064960,3002,2682.86450195313
1679753119.9698,1067008,3002,2682.755859375
1679753134.53955,1069056,3002,2682.69702148437
1679753163.39947,1073152,3002,2682.74438476563
1679753207.03604,1079296,3002,2682.64624023438
1679753221.52981,1081344,3002,2682.56396484375
1679753235.44473,1083392,3002,2682.56396484375
1679753264.28166,1087488,3002,2682.64501953125
1679753278.7389,1089536,3002,2682.70727539063
1679753292.80828,1091584,3002,2682.70727539063
1679753307.30639,1093632,3002,2682.98876953125
1679753322.01211,1095680,3002,2683.30029296875
1679753336.09058,1097728,3002,2683.30029296875
1679753350.70329,1099776,3002,2683.63110351562
1679753366.13121,1101824,3002,2683.61181640625
1679753380.65885,1103872,3002,2683.61181640625
1679753395.02369,1105920,3002,2683.59790039062
1679753409.51343,1107968,3002,2683.2470703125
1679753423.51154,1110016,3002,2683.2470703125
1679753438.38453,1112064,3002,2682.69750976562
1679753452.86286,1114112,3002,2682.42163085938
1679753466.86418,1116160,3002,2682.42163085938
1679753496.06075,1120256,3002,2681.88500976562
1679753509.97539,1122304,3002,2681.88500976562
1679753524.32066,1124352,3002,2681.69360351563
1679753552.95268,1128448,3002,2681.43017578125
1679753581.70193,1132544,3002,2680.60131835937
1679753596.31413,1134592,3002,2680.2451171875
1679753610.2171,1136640,3002,2680.2451171875
1679753624.69714,1138688,3002,2680.19873046875
1679753639.18148,1140736,3002,2680.06591796875
1679753668.14013,1144832,3002,2679.99487304687
1679753682.81995,1146880,3002,2679.71801757812
1679753696.92712,1148928,3002,2679.71801757812
1679753711.36174,1150976,3002,2679.33520507813
1679753725.92581,1153024,3002,2679.27099609375
1679753739.78134,1155072,3002,2679.27099609375
1679753754.28288,1157120,3002,2679.19970703125
1679753782.37701,1161216,3002,2678.79833984375
1679753796.76134,1163264,3002,2678.96337890625
1679753811.36532,1165312,3002,2678.65234375
1679753825.28895,1167360,3002,2678.65234375
1679753839.78604,1169408,3002,2678.2626953125
1679753854.49143,1171456,3002,2677.91235351562
1679753868.73361,1173504,3002,2677.91235351562
1679753884.09547,1175552,3002,2677.798828125
1679753913.49805,1179648,3002,2676.99609375
1679753927.32331,1181696,3002,2676.99609375
1679753941.70841,1183744,3002,2676.85302734375
1679753985.05832,1189888,3002,2676.73486328125
1679754042.39401,1198080,3002,2676.4580078125
1679754056.27579,1200128,3002,2676.4580078125
1679754070.67076,1202176,3002,2676.15576171875
1679754099.2327,1206272,3002,2676.4375
1679754113.70651,1208320,3002,2676.34643554688
1679754128.24903,1210368,3002,2676.46850585938
1679754142.23332,1212416,3002,2676.46850585938
1679754156.68395,1214464,3002,2676.12622070312
1679754171.04729,1216512,3002,2676.06420898437
1679754185.17692,1218560,3002,2676.06420898437
1679754199.79385,1220608,3002,2675.67895507812
1679754215.21974,1222656,3002,2675.95141601562
1679754229.92013,1224704,3002,2676.47387695312
1679754244.84369,1226752,3002,2676.47387695312
1679754259.22102,1228800,3002,2676.69848632812
1679754287.72525,1232896,3002,2676.82739257812
1679754302.1315,1234944,3002,2677.14379882812
1679754316.56186,1236992,3002,2677.64135742188
1679754330.56824,1239040,3002,2677.64135742188
1679754345.19013,1241088,3002,2678.00073242187
1679754359.94012,1243136,3002,2677.99780273437
1679754374.69745,1245184,3002,2677.99780273437
1679754389.17191,1247232,3002,2677.82861328125
1679754403.61826,1249280,3002,2677.96997070312
1679754417.48482,1251328,3002,2677.96997070312
1679754446.25457,1255424,3002,2678.34301757812
1679754460.25323,1257472,3002,2678.34301757812
1679754474.67277,1259520,3002,2678.4736328125
1679754489.15377,1261568,3002,2678.55395507812
1679754503.8335,1263616,3002,2678.64282226562
1679754517.9707,1265664,3002,2678.64282226562
1679754532.5713,1267712,3002,2678.98950195312
1679754547.06351,1269760,3002,2679.43627929687
1679754561.07235,1271808,3002,2679.43627929687
1679754575.64465,1273856,3002,2679.6337890625
1679754590.09772,1275904,3002,2680.39282226562
1679754604.01471,1277952,3002,2680.39282226562
1679754632.75556,1282048,3002,2681.67529296875
1679754646.72466,1284096,3002,2681.67529296875
1679754661.05484,1286144,3002,2682.13256835937
1679754675.44911,1288192,3002,2682.228515625
1679754690.14206,1290240,3002,2682.228515625
1679754732.77813,1296384,3002,2681.23681640625
1679754747.15052,1298432,3002,2680.65551757812
1679754761.54895,1300480,3002,2680.47192382812
1679754775.36462,1302528,3002,2680.47192382812
1679754789.74694,1304576,3002,2679.86010742187
1679754804.2246,1306624,3002,2679.08618164062
1679754832.7193,1310720,3002,2678.380859375
1679754847.31625,1312768,3002,2677.64624023437
1679754861.81676,1314816,3002,2677.55737304687
1679754875.86594,1316864,3002,2677.55737304687
1679754890.42114,1318912,3002,2677.15478515625
1679754904.92657,1320960,3002,2676.94848632813
1679754918.97869,1323008,3002,2676.94848632813
1679754933.52677,1325056,3002,2676.80029296875
1679754962.15285,1329152,3002,2676.69653320312
1679754976.74183,1331200,3002,2676.47680664062
1679755005.50279,1335296,3002,2676.54125976562
1679755019.93473,1337344,3002,2676.58862304688
1679755034.32828,1339392,3002,2676.60961914062
1679755048.29152,1341440,3002,2676.60961914062
1679755063.11885,1343488,3002,2676.67822265625
1679755105.8859,1349632,3002,2676.32470703125
1679755120.77694,1351680,3002,2676.31372070313
1679755135.38215,1353728,3002,2676.09033203125
1679755149.37431,1355776,3002,2676.09033203125
1679755178.53015,1359872,3002,2675.51708984375
1679755207.11591,1363968,3002,2675.27099609375
1679755221.47676,1366016,3002,2675.06103515625
1679755235.42497,1368064,3002,2675.06103515625
1679755264.41246,1372160,3002,2674.59643554688
1679755278.38835,1374208,3002,2674.59643554688
1679755292.84982,1376256,3002,2674.39624023437
1679755307.3205,1378304,3002,2674.27490234375
1679755321.13225,1380352,3002,2674.27490234375
1679755350.21858,1384448,3002,2674.42919921875
1679755364.20501,1386496,3002,2674.42919921875
1679755378.57437,1388544,3002,2674.48193359375
1679755393.16005,1390592,3002,2674.43725585938
